year,fips,beverage_type,beverage_name,gallons_beverage,gallons_ethanol,population_14plus,ethanol_pc_14plus,decile_14plus,population_21plus,ethanol_pc_21plus,decile_21plus,data_source,abv,ethanol_timevarying_abv,ethanol_pc_14plus_x10000,ethanol_pc_21plus_x10000,abv_x1000,Unnamed: 18,Unnamed: 19,location_abbr
2021,1,2,Wine,8043721.0,1037640,420080,0.247,9.0,372657,0.2784,9.0,7.0,0.118,949159,2470,2784,118.0,,,AL
2021,1,3,Beer,94395000.0,4247775,420080,1.0112,7.0,372657,1.1399,7.0,7.0,0.047,4436565,10112,11399,47.0,,,AL
2021,1,4,All beverages,,8689449,420080,2.0685,9.0,372657,2.3318,9.0,,,8433618,20685,23318,,,,AL
2021,2,1,Spirits,1943947.0,798962,59507,1.3426,3.0,52901,1.5103,3.0,1.0,0.377,732868,13426,15103,377.0,,,AK
2021,2,2,Wine,2374225.0,306275,59507,0.5147,4.0,52901,0.579,4.0,1.0,0.118,280159,5147,5790,118.0,,,AK
2021,2,3,Beer,13830877.0,622389,59507,1.0459,7.0,52901,1.1765,7.0,1.0,0.047,650051,10459,11765,47.0,,,AK
2021,2,4,All beverages,,1727627,59507,2.9032,3.0,52901,3.2657,3.0,,,1663078,29032,32657,,,,AK
2021,4,1,Spirits,13446812.0,5526640,605752,0.9124,7.0,538072,1.0271,7.0,7.0,0.375,5042554,9124,10271,375.0,,,AZ
2021,4,2,Wine,18565103.0,2394898,605752,0.3954,6.0,538072,0.4451,6.0,7.0,0.118,2190682,3954,4451,118.0,,,AZ
2021,4,3,Beer,145855000.0,6563475,605752,1.0835,6.0,538072,1.2198,6.0,7.0,0.047,6855185,10835,12198,47.0,,,AZ
2021,4,4,All beverages,,14485013,605752,2.3912,6.0,538072,2.692,6.0,,,14088421,23912,26920,,,,AZ
2021,5,1,Spirits,4592056.0,1887335,249675,0.7559,10.0,220830,0.8547,10.0,2.0,0.373,1712837,7559,8547,373.0,,,AR
2021,5,2,Wine,5063413.0,653180,249675,0.2616,8.0,220830,0.2958,8.0,2.0,0.119,602546,2616,2958,119.0,,,AR
2021,5,3,Beer,52171629.0,2347723,249675,0.9403,8.0,220830,1.0631,8.0,2.0,0.048,2504238,9403,10631,48.0,,,AR
2021,5,4,All beverages,,4888239,249675,1.9578,10.0,220830,2.2136,10.0,,,4819621,19578,22136,,,,AR
2021,6,1,Spirits,86571410.0,35580850,3254970,1.0931,4.0,2897206,1.2281,4.0,7.0,0.375,32464279,10931,12281,375.0,,,CA
2021,6,2,Wine,159119309.0,20526391,3254970,0.6306,2.0,2897206,0.7085,2.0,7.0,0.118,18776078,6306,7085,118.0,,,CA
2021,6,3,Beer,803148000.0,36141660,3254970,1.1104,5.0,2897206,1.2475,5.0,7.0,0.048,38551104,11104,12475,48.0,,,CA
2021,6,4,All beverages,,92248901,3254970,2.8341,4.0,2897206,3.1841,4.0,,,89791461,28341,31841,,,,CA
2021,8,1,Spirits,16499285.0,6781206,487584,1.3908,2.0,434846,1.5594,2.0,1.0,0.364,6005740,13908,15594,364.0,,,CO
2021,8,2,Wine,18535725.0,2391109,487584,0.4904,4.0,434846,0.5499,4.0,1.0,0.118,2187216,4904,5499,118.0,,,CO
2021,8,3,Beer,126926614.0,5711698,487584,1.1714,4.0,434846,1.3135,4.0,1.0,0.048,6092477,11714,13135,48.0,,,CO
2021,8,4,All beverages,,14884012,487584,3.0526,2.0,434846,3.4228,2.0,,,14285433,30526,34228,,,,CO
2021,9,1,Spirits,8861544.0,3642095,307411,1.1848,4.0,272290,1.3376,4.0,1.0,0.37,3278771,11848,13376,370.0,,,CT
2021,9,2,Wine,13327292.0,1719221,307411,0.5593,3.0,272290,0.6314,3.0,1.0,0.118,1572620,5593,6314,118.0,,,CT
2021,9,3,Beer,53077297.0,2388478,307411,0.777,10.0,272290,0.8772,10.0,1.0,0.048,2547710,7770,8772,48.0,,,CT
2021,9,4,All beverages,,7749794,307411,2.521,5.0,272290,2.8461,5.0,,,7399101,25210,28461,,,,CT
2021,10,1,Spirits,5063063.0,2080919,84697,2.4569,1.0,75838,2.7439,1.0,1.0,0.37,1873333,24569,27439,370.0,,,DE
2021,10,2,Wine,5244892.0,676591,84697,0.7988,1.0,75838,0.8921,1.0,1.0,0.118,618897,7988,8921,118.0,,,DE
2021,10,3,Beer,21201925.0,954087,84697,1.1265,5.0,75838,1.258,5.0,1.0,0.048,1017692,11265,12580,48.0,,,DE
2021,10,4,All beverages,,3711597,84697,4.3822,1.0,75838,4.8941,1.0,,,3509922,43822,48941,,,,DE
2021,11,1,Spirits,2569346.0,1056001,56626,1.8648,1.0,51338,2.0569,1.0,7.0,0.389,999476,18648,20569,389.0,,,DC
2021,11,2,Wine,4758193.0,613807,56626,1.0839,1.0,51338,1.1956,1.0,7.0,0.118,561467,10839,11956,118.0,,,DC
2021,11,3,Beer,14601000.0,657045,56626,1.1603,4.0,51338,1.2798,4.0,7.0,0.048,700848,11603,12798,48.0,,,DC
2021,11,4,All beverages,,2326853,56626,4.1091,1.0,51338,4.5324,1.0,,,2261791,41091,45324,,,,DC
2021,12,1,Spirits,59620128.0,24503873,1859867,1.3175,3.0,1681449,1.4573,3.0,1.0,0.373,22238308,13175,14573,373.0,,,FL
2021,12,2,Wine,83712193.0,10798873,1859867,0.5806,2.0,1681449,0.6422,2.0,1.0,0.117,9794327,5806,6422,117.0,,,FL
2021,12,3,Beer,443224883.0,19945120,1859867,1.0724,6.0,1681449,1.1862,6.0,1.0,0.047,20831569,10724,11862,47.0,,,FL
2021,12,4,All beverages,,55247865,1859867,2.9705,3.0,1681449,3.2857,3.0,,,52864204,29705,32857,,,,FL
2021,13,1,Spirits,17455360.0,7174153,889115,0.8069,9.0,783151,0.9161,8.0,7.0,0.377,6580671,8069,9161,377.0,,,GA
2021,13,2,Wine,17595316.0,2269796,889115,0.2553,8.0,783151,0.2898,8.0,7.0,0.118,2076247,2553,2898,118.0,,,GA
2021,13,3,Beer,183799000.0,8270955,889115,0.9302,9.0,783151,1.0561,9.0,7.0,0.047,8638553,9302,10561,47.0,,,GA
2021,13,4,All beverages,,17714904,889115,1.9924,10.0,783151,2.262,10.0,,,17295471,19924,22620,,,,GA
2021,15,1,Spirits,2485785.0,1021658,120973,0.8445,8.0,109673,0.9315,8.0,7.0,0.377,937141,8445,9315,377.0,,,HI
2021,15,2,Wine,5569994.0,718529,120973,0.594,2.0,109673,0.6552,2.0,7.0,0.117,651689,5940,6552,117.0,,,HI
2021,15,3,Beer,34038000.0,1531710,120973,1.2662,2.0,109673,1.3966,3.0,7.0,0.047,1599786,12662,13966,47.0,,,HI
2021,15,4,All beverages,,3271897,120973,2.7046,5.0,109673,2.9833,5.0,,,3188616,27046,29833,,,,HI
2021,16,1,Spirits,3458991.0,1421645,155554,0.9139,6.0,135480,1.0493,6.0,6.0,0.374,1293662,9139,10493,374.0,,,ID
2021,16,2,Wine,3671344.0,473603,155554,0.3045,8.0,135480,0.3496,8.0,7.0,0.118,433219,3045,3496,118.0,,,ID
2021,16,3,Beer,27218000.0,1224810,155554,0.7874,10.0,135480,0.9041,10.0,7.0,0.047,1279246,7874,9041,47.0,,,ID
2021,16,4,All beverages,,3120058,155554,2.0058,9.0,135480,2.303,9.0,,,3006127,20058,23030,,,,ID
2021,17,1,Spirits,24332546.0,10000676,1058528,0.9448,6.0,940321,1.0635,6.0,1.0,0.365,8881379,9448,10635,365.0,,,IL
2021,17,2,Wine,39654743.0,5115462,1058528,0.4833,5.0,940321,0.544,5.0,1.0,0.117,4639605,4833,5440,117.0,,,IL
2021,17,3,Beer,244950066.0,11022753,1058528,1.0413,7.0,940321,1.1722,7.0,1.0,0.047,11512653,10413,11722,47.0,,,IL
2021,17,4,All beverages,,26138891,1058528,2.4694,6.0,940321,2.7798,6.0,,,25033637,24694,27798,,,,IL
2021,18,1,Spirits,14146150.0,5814068,561330,1.0358,6.0,494717,1.1752,5.0,1.0,0.36,5092614,10358,11752,360.0,,,IN
2021,18,2,Wine,14112801.0,1820551,561330,0.3243,7.0,494717,0.368,7.0,1.0,0.118,1665310,3243,3680,118.0,,,IN
2021,18,3,Beer,118529596.0,5333832,561330,0.9502,8.0,494717,1.0782,8.0,1.0,0.046,5452361,9502,10782,46.0,,,IN
2021,18,4,All beverages,,12968451,561330,2.3103,7.0,494717,2.6214,7.0,,,12210285,23103,26214,,,,IN
2021,19,1,Spirits,6530277.0,2683944,264207,1.0158,6.0,232433,1.1547,6.0,3.0,0.359,2344369,10158,11547,359.0,,,IA
2021,19,2,Wine,4658740.0,600977,264207,0.2275,9.0,232433,0.2586,9.0,3.0,0.117,545073,2275,2586,117.0,,,IA
2021,19,3,Beer,72782193.0,3275199,264207,1.2396,3.0,232433,1.4091,3.0,3.0,0.048,3493545,12396,14091,48.0,,,IA
2021,19,4,All beverages,,6560120,264207,2.4829,5.0,232433,2.8224,5.0,,,6382987,24829,28224,,,,IA
2021,20,1,Spirits,5425419.0,2229847,240602,0.9268,6.0,210771,1.0579,6.0,2.0,0.374,2029107,9268,10579,374.0,,,KS
2021,20,2,Wine,2778544.0,358432,240602,0.149,10.0,210771,0.1701,10.0,7.0,0.117,325090,1490,1701,117.0,,,KS
2021,20,3,Beer,59198188.0,2663918,240602,1.1072,5.0,210771,1.2639,5.0,2.0,0.048,2841513,11072,12639,48.0,,,KS
2021,20,4,All beverages,,5252198,240602,2.1829,9.0,210771,2.4919,8.0,,,5195710,21829,24919,,,,KS
2021,21,1,Spirits,9482702.0,3897391,373540,1.0434,5.0,332572,1.1719,5.0,2.0,0.38,3603427,10434,11719,380.0,,,KY
2021,21,2,Wine,6794472.0,876487,373540,0.2346,9.0,332572,0.2635,9.0,2.0,0.118,801748,2346,2635,118.0,,,KY
2021,21,3,Beer,79892220.0,3595150,373540,0.9625,8.0,332572,1.081,8.0,2.0,0.047,3754934,9625,10810,47.0,,,KY
2021,21,4,All beverages,,8369027,373540,2.2405,8.0,332572,2.5165,8.0,,,8160109,22405,25165,,,,KY
2021,22,1,Spirits,10669994.0,4385368,379956,1.1542,4.0,336757,1.3022,4.0,1.0,0.364,3883878,11542,13022,364.0,,,LA
2021,22,2,Wine,9870086.0,1273241,379956,0.3351,6.0,336757,0.3781,6.0,1.0,0.118,1164670,3351,3781,118.0,,,LA
2021,22,3,Beer,106299000.0,4783455,379956,1.2589,2.0,336757,1.4204,2.0,7.0,0.048,5102352,12589,14204,48.0,,,LA
2021,22,4,All beverages,,10442064,379956,2.7482,4.0,336757,3.1008,4.0,,,10150900,27482,31008,,,,LA
2021,23,1,Spirits,3482544.0,1431326,118980,1.203,4.0,107865,1.327,4.0,6.0,0.359,1250233,12030,13270,359.0,,,ME
2021,23,2,Wine,4038193.0,520927,118980,0.4378,5.0,107865,0.4829,5.0,7.0,0.117,472469,4378,4829,117.0,,,ME
2021,23,3,Beer,35402000.0,1593090,118980,1.339,2.0,107865,1.4769,2.0,7.0,0.048,1699296,13390,14769,48.0,,,ME
2021,23,4,All beverages,,3545343,118980,2.9798,3.0,107865,3.2868,3.0,,,3421998,29798,32868,,,,ME
2021,24,1,Spirits,13131711.0,5397133,513644,1.0508,5.0,458507,1.1771,5.0,3.0,0.377,4950655,10508,11771,377.0,,,MD
2021,24,2,Wine,15567297.0,2008181,513644,0.391,6.0,458507,0.438,6.0,3.0,0.118,1836941,3910,4380,118.0,,,MD
2021,24,3,Beer,86518073.0,3893313,513644,0.758,10.0,458507,0.8491,10.0,1.0,0.048,4152867,7580,8491,48.0,,,MD
2021,24,4,All beverages,,11298628,513644,2.1997,8.0,458507,2.4642,9.0,,,10940463,21997,24642,,,,MD
2021,25,1,Spirits,19440560.0,7990070,596825,1.3388,3.0,532161,1.5014,3.0,1.0,0.365,7095805,13388,15014,365.0,,,MA
2021,25,2,Wine,27396958.0,3534208,596825,0.5922,2.0,532161,0.6641,2.0,1.0,0.118,3232841,5922,6641,118.0,,,MA
2021,25,3,Beer,112489993.0,5062050,596825,0.8482,9.0,532161,0.9512,9.0,1.0,0.048,5399520,8482,9512,48.0,,,MA
2021,25,4,All beverages,,16586328,596825,2.7791,4.0,532161,3.1168,4.0,,,15728166,27791,31168,,,,MA
2021,26,1,Spirits,22324448.0,9175348,842199,1.0895,5.0,751356,1.2212,5.0,6.0,0.371,8282370,10895,12212,371.0,,,MI
2021,26,2,Wine,27353501.0,3528602,842199,0.419,5.0,751356,0.4696,5.0,3.0,0.117,3200360,4190,4696,117.0,,,MI
2021,26,3,Beer,183802765.0,8271124,842199,0.9821,8.0,751356,1.1008,8.0,1.0,0.048,8822533,9821,11008,48.0,,,MI
2021,26,4,All beverages,,20975074,842199,2.4905,5.0,751356,2.7916,6.0,,,20305263,24905,27916,,,,MI
2021,27,1,Spirits,15556838.0,6393860,471513,1.356,2.0,418714,1.527,2.0,1.0,0.372,5787144,13560,15270,372.0,,,MN
2021,27,2,Wine,15313219.0,1975405,471513,0.4189,5.0,418714,0.4718,5.0,1.0,0.117,1791647,4189,4718,117.0,,,MN
2021,27,3,Beer,118770427.0,5344669,471513,1.1335,5.0,418714,1.2764,4.0,1.0,0.048,5700981,11335,12764,48.0,,,MN
2021,27,4,All beverages,,13713935,471513,2.9085,3.0,418714,3.2752,3.0,,,13279772,29085,32752,,,,MN
2021,28,1,Spirits,5920380.0,2433276,243130,1.0008,6.0,213698,1.1386,6.0,6.0,0.366,2166859,10008,11386,366.0,,,MS
2021,28,2,Wine,3920385.0,505730,243130,0.208,10.0,213698,0.2367,10.0,6.0,0.118,462605,2080,2367,118.0,,,MS
2021,28,3,Beer,64294000.0,2893230,243130,1.19,4.0,213698,1.3539,4.0,7.0,0.047,3021818,11900,13539,47.0,,,MS
2021,28,4,All beverages,,5832236,243130,2.3988,6.0,213698,2.7292,6.0,,,5651282,23988,27292,,,,MS
2021,29,1,Spirits,16471315.0,6769710,512348,1.3213,3.0,455175,1.4873,3.0,2.0,0.363,5979087,13213,14873,363.0,,,MO
2021,29,2,Wine,15596357.0,2011930,512348,0.3927,6.0,455175,0.442,6.0,2.0,0.118,1840370,3927,4420,118.0,,,MO
2021,29,3,Beer,124482123.0,5601696,512348,1.0933,6.0,455175,1.2307,6.0,2.0,0.049,6099624,10933,12307,49.0,,,MO
2021,29,4,All beverages,,14383336,512348,2.8073,4.0,455175,3.16,4.0,,,13919081,28073,31600,,,,MO
2021,30,1,Spirits,2571300.0,1056804,92855,1.1381,4.0,83121,1.2714,4.0,3.0,0.368,946238,11381,12714,368.0,,,MT
2021,30,2,Wine,3779968.0,487616,92855,0.5251,3.0,83121,0.5866,3.0,1.0,0.118,446036,5251,5866,118.0,,,MT
2021,30,3,Beer,34262564.0,1541815,92855,1.6605,1.0,83121,1.8549,1.0,1.0,0.048,1644603,16605,18549,48.0,,,MT
2021,30,4,All beverages,,3086236,92855,3.3237,1.0,83121,3.7129,2.0,,,3036877,33237,37129,,,,MT
2021,31,1,Spirits,3168069.0,1302076,159505,0.8163,8.0,140002,0.93,8.0,7.0,0.37,1172186,8163,9300,370.0,,,NE
2021,31,2,Wine,2641282.0,340725,159505,0.2136,9.0,140002,0.2434,9.0,7.0,0.118,311671,2136,2434,118.0,,,NE
2021,31,3,Beer,41013000.0,1845585,159505,1.1571,4.0,140002,1.3183,4.0,7.0,0.047,1927611,11571,13183,47.0,,,NE
2021,31,4,All beverages,,3488386,159505,2.187,8.0,140002,2.4917,8.0,,,3411468,21870,24917,,,,NE
2021,32,1,Spirits,10444845.0,4292831,261797,1.6398,1.0,234822,1.8281,1.0,7.0,0.371,3875037,16398,18281,371.0,,,NV
2021,32,2,Wine,12024775.0,1551196,261797,0.5925,2.0,234822,0.6606,2.0,7.0,0.118,1418923,5925,6606,118.0,,,NV
2021,32,3,Beer,78182000.0,3518190,261797,1.3439,2.0,234822,1.4982,2.0,7.0,0.048,3752736,13439,14982,48.0,,,NV
2021,32,4,All beverages,,9362217,261797,3.5761,1.0,234822,3.9869,1.0,,,9046696,35761,39869,,,,NV
2021,33,1,Spirits,5237919.0,2152785,119731,1.798,1.0,107973,1.9938,1.0,3.0,0.367,1922316,17980,19938,367.0,,,NH
2021,33,2,Wine,7067611.0,911722,119731,0.7615,1.0,107973,0.8444,1.0,3.0,0.118,833978,7615,8444,118.0,,,NH
2021,33,3,Beer,44100607.0,1984527,119731,1.6575,1.0,107973,1.838,1.0,7.0,0.048,2116829,16575,18380,48.0,,,NH
2021,33,4,All beverages,,5049034,119731,4.217,1.0,107973,4.6762,1.0,,,4873123,42170,46762,,,,NH
2021,34,1,Spirits,23464604.0,9643952,774087,1.2458,3.0,691907,1.3938,3.0,3.0,0.367,8611510,12458,13938,367.0,,,NJ
2021,34,2,Wine,33224559.0,4285968,774087,0.5537,3.0,691907,0.6194,3.0,3.0,0.118,3920498,5537,6194,118.0,,,NJ
2021,34,3,Beer,141286025.0,6357871,774087,0.8213,9.0,691907,0.9189,10.0,3.0,0.048,6781729,8213,9189,48.0,,,NJ
2021,34,4,All beverages,,20287791,774087,2.6209,5.0,691907,2.9322,5.0,,,19313737,26209,29322,,,,NJ
2021,35,1,Spirits,3656048.0,1502636,176361,0.852,8.0,155930,0.9637,8.0,7.0,0.376,1374674,8520,9637,376.0,,,NM
2021,35,2,Wine,4229654.0,545625,176361,0.3094,7.0,155930,0.3499,7.0,7.0,0.118,499099,3094,3499,118.0,,,NM
2021,35,3,Beer,47399000.0,2132955,176361,1.2094,3.0,155930,1.3679,3.0,7.0,0.048,2275152,12094,13679,48.0,,,NM
2021,35,4,All beverages,,4181216,176361,2.3708,7.0,155930,2.6815,7.0,,,4148925,23708,26815,,,,NM
2021,36,1,Spirits,36066106.0,14823170,1672569,0.8863,7.0,1499451,0.9886,7.0,2.0,0.38,13705120,8863,9886,380.0,,,NY
2021,36,2,Wine,63766348.0,8225859,1672569,0.4918,4.0,1499451,0.5486,4.0,2.0,0.118,7524429,4918,5486,118.0,,,NY
2021,36,3,Beer,327127381.0,14720732,1672569,0.8801,9.0,1499451,0.9817,9.0,2.0,0.048,15702114,8801,9817,48.0,,,NY
2021,36,4,All beverages,,37769761,1672569,2.2582,8.0,1499451,2.5189,8.0,,,36931663,22582,25189,,,,NY
2021,37,1,Spirits,17618116.0,7241046,883016,0.82,8.0,782778,0.925,8.0,6.0,0.37,6518703,8200,9250,370.0,,,NC
2021,37,2,Wine,33839608.0,4365309,883016,0.4944,4.0,782778,0.5577,4.0,2.0,0.119,4026913,4944,5577,119.0,,,NC
2021,37,3,Beer,209724888.0,9437620,883016,1.0688,6.0,782778,1.2057,6.0,2.0,0.046,9647345,10688,12057,46.0,,,NC
2021,37,4,All beverages,,21043975,883016,2.3832,7.0,782778,2.6884,7.0,,,20192961,23832,26884,,,,NC
2021,38,1,Spirits,2274061.0,934639,63390,1.4744,2.0,55737,1.6768,2.0,1.0,0.379,861869,14744,16768,379.0,,,ND
2021,38,2,Wine,1576100.0,203317,63390,0.3207,7.0,55737,0.3648,7.0,1.0,0.117,184404,3207,3648,117.0,,,ND
2021,38,3,Beer,20889103.0,940010,63390,1.4829,1.0,55737,1.6865,1.0,1.0,0.048,1002677,14829,16865,48.0,,,ND
2021,38,4,All beverages,,2077966,63390,3.278,2.0,55737,3.7281,1.0,,,2048950,32780,37281,,,,ND
2021,39,1,Spirits,17303194.0,7111613,979677,0.7259,10.0,873381,0.8143,10.0,6.0,0.384,6644427,7259,8143,384.0,,,OH
2021,39,2,Wine,23756347.0,3064569,979677,0.3128,7.0,873381,0.3509,7.0,7.0,0.118,2803249,3128,3509,118.0,,,OH
2021,39,3,Beer,241211000.0,10854495,979677,1.108,5.0,873381,1.2428,5.0,7.0,0.047,11336917,11080,12428,47.0,,,OH
2021,39,4,All beverages,,21030677,979677,2.1467,9.0,873381,2.408,9.0,,,20784593,21467,24080,,,,OH
2021,40,1,Spirits,5739063.0,2358755,326138,0.7232,10.0,286824,0.8224,10.0,7.0,0.381,2186583,7232,8224,381.0,,,OK
2021,40,2,Wine,4789514.0,617847,326138,0.1894,10.0,286824,0.2154,10.0,7.0,0.118,565163,1894,2154,118.0,,,OK
2021,40,3,Beer,71300000.0,3208500,326138,0.9838,7.0,286824,1.1186,7.0,7.0,0.049,3493700,9838,11186,49.0,,,OK
2021,40,4,All beverages,,6185102,326138,1.8965,10.0,286824,2.1564,10.0,,,6245446,18965,21564,,,,OK
2021,41,1,Spirits,9097091.0,3738905,360880,1.0361,5.0,324936,1.1507,6.0,6.0,0.375,3411409,10361,11507,375.0,,,OR
2021,41,2,Wine,18795575.0,2424629,360880,0.6719,1.0,324936,0.7462,1.0,1.0,0.118,2217878,6719,7462,118.0,,,OR
2021,41,3,Beer,87709990.0,3946950,360880,1.0937,6.0,324936,1.2147,6.0,1.0,0.047,4122370,10937,12147,47.0,,,OR
2021,41,4,All beverages,,10110483,360880,2.8016,4.0,324936,3.1115,4.0,,,9751657,28016,31115,,,,OR
2021,42,1,Spirits,21433925.0,8809343,1099643,0.8011,9.0,980544,0.8984,9.0,3.0,0.354,7587609,8011,8984,354.0,,,PA
2021,42,2,Wine,26170177.0,3375953,1099643,0.307,8.0,980544,0.3443,8.0,3.0,0.118,3088081,3070,3443,118.0,,,PA
2021,42,3,Beer,328910000.0,14800950,1099643,1.346,1.0,980544,1.5095,1.0,7.0,0.048,15787680,13460,15095,48.0,,,PA
2021,42,4,All beverages,,26986246,1099643,2.4541,6.0,980544,2.7522,6.0,,,26463370,24541,27522,,,,PA
2021,44,1,Spirits,3423465.0,1407044,94078,1.4956,2.0,83674,1.6816,2.0,1.0,0.361,1235871,14956,16816,361.0,,,RI
2021,44,2,Wine,3946883.0,509148,94078,0.5412,3.0,83674,0.6085,3.0,1.0,0.118,465732,5412,6085,118.0,,,RI
2021,44,3,Beer,17150302.0,771764,94078,0.8203,10.0,83674,0.9223,9.0,1.0,0.048,823214,8203,9223,48.0,,,RI
2021,44,4,All beverages,,2687956,94078,2.8571,3.0,83674,3.2124,3.0,,,2524817,28571,32124,,,,RI
2021,45,1,Spirits,9266502.0,3808532,435117,0.8753,7.0,387230,0.9835,7.0,7.0,0.384,3558337,8753,9835,384.0,,,SC
2021,45,2,Wine,8381644.0,1081232,435117,0.2485,8.0,387230,0.2792,8.0,7.0,0.118,989034,2485,2792,118.0,,,SC
2021,45,3,Beer,102548000.0,4614660,435117,1.0606,6.0,387230,1.1917,6.0,7.0,0.047,4819756,10606,11917,47.0,,,SC
2021,45,4,All beverages,,9504424,435117,2.1843,9.0,387230,2.4545,9.0,,,9367127,21843,24545,,,,SC
2021,46,1,Spirits,1419930.0,583591,72770,0.802,9.0,64188,0.9092,9.0,7.0,0.381,540993,8020,9092,381.0,,,SD
2021,46,2,Wine,1224610.0,157975,72770,0.2171,9.0,64188,0.2461,9.0,7.0,0.118,144504,2171,2461,118.0,,,SD
2021,46,3,Beer,21514000.0,968130,72770,1.3304,2.0,64188,1.5083,2.0,7.0,0.048,1032672,13304,15083,48.0,,,SD
2021,46,4,All beverages,,1709696,72770,2.3494,7.0,64188,2.6636,7.0,,,1718169,23494,26636,,,,SD
2021,47,1,Spirits,14904529.0,6125761,579992,1.0562,5.0,517702,1.1833,5.0,2.0,0.382,5693530,10562,11833,382.0,,,TN
2021,47,2,Wine,15723211.0,2028294,579992,0.3497,6.0,517702,0.3918,6.0,2.0,0.118,1855339,3497,3918,118.0,,,TN
2021,47,3,Beer,130453706.0,5870417,579992,1.0122,7.0,517702,1.1339,7.0,2.0,0.047,6131324,10122,11339,47.0,,,TN
2021,47,4,All beverages,,14024472,579992,2.418,6.0,517702,2.709,6.0,,,13680193,24180,27090,,,,TN
2021,48,1,Spirits,50972174.0,20949564,2389001,0.8769,7.0,2086466,1.0041,7.0,1.0,0.371,18910677,8769,10041,371.0,,,TX
2021,48,2,Wine,65644898.0,8468192,2389001,0.3545,6.0,2086466,0.4059,6.0,1.0,0.117,7680453,3545,4059,117.0,,,TX
2021,48,3,Beer,655002135.0,29475096,2389001,1.2338,3.0,2086466,1.4127,2.0,1.0,0.047,30785100,12338,14127,47.0,,,TX
2021,48,4,All beverages,,58892851,2389001,2.4652,6.0,2086466,2.8226,5.0,,,57376230,24652,28226,,,,TX
2021,49,1,Spirits,3803842.0,1563379,262572,0.5954,10.0,224095,0.6976,10.0,1.0,0.356,1354168,5954,6976,356.0,,,UT
2021,49,2,Wine,3714991.0,479234,262572,0.1825,10.0,224095,0.2139,10.0,1.0,0.118,438369,1825,2139,118.0,,,UT
2021,49,3,Beer,30752000.0,1383840,262572,0.527,10.0,224095,0.6175,10.0,7.0,0.049,1506848,5270,6175,49.0,,,UT
2021,49,4,All beverages,,3426453,262572,1.305,10.0,224095,1.529,10.0,,,3299385,13050,15290,,,,UT
2021,50,1,Spirits,1106825.0,454905,56013,0.8121,8.0,49986,0.9101,9.0,6.0,0.367,406205,8121,9101,367.0,,,VT
2021,50,2,Wine,3189172.0,411403,56013,0.7345,1.0,49986,0.823,1.0,7.0,0.118,376322,7345,8230,118.0,,,VT
2021,50,3,Beer,19778000.0,890010,56013,1.5889,1.0,49986,1.7805,1.0,7.0,0.047,929566,15889,17805,47.0,,,VT
2021,50,4,All beverages,,1756318,56013,3.1355,2.0,49986,3.5136,2.0,,,1712093,31355,35136,,,,VT
2021,51,1,Spirits,13891408.0,5709369,722412,0.7903,9.0,642714,0.8883,9.0,1.0,0.369,5125930,7903,8883,369.0,,,VA
2021,51,2,Wine,29436028.0,3797248,722412,0.5256,3.0,642714,0.5908,3.0,1.0,0.118,3473451,5256,5908,118.0,,,VA
2021,51,3,Beer,151097751.0,6799399,722412,0.9412,8.0,642714,1.0579,8.0,1.0,0.049,7403790,9412,10579,49.0,,,VA
2021,51,4,All beverages,,16306015,722412,2.2572,8.0,642714,2.5371,7.0,,,16003171,22572,25371,,,,VA
2021,53,1,Spirits,14056022.0,5777025,645932,0.8944,7.0,581521,0.9934,7.0,3.0,0.372,5228840,8944,9934,372.0,,,WA
2021,53,2,Wine,25325872.0,3267038,645932,0.5058,4.0,581521,0.5618,4.0,7.0,0.118,2988453,5058,5618,118.0,,,WA
2021,53,3,Beer,126387000.0,5687415,645932,0.8805,9.0,581521,0.978,9.0,7.0,0.047,5940189,8805,9780,47.0,,,WA
2021,53,4,All beverages,,14731478,645932,2.2807,7.0,581521,2.5333,8.0,,,14157482,22807,25333,,,,WA
2021,54,1,Spirits,2125425.0,873550,151627,0.5761,10.0,136154,0.6416,10.0,6.0,0.363,771529,5761,6416,363.0,,,WV
2021,54,2,Wine,1276872.0,164716,151627,0.1086,10.0,136154,0.121,10.0,7.0,0.117,149394,1086,1210,117.0,,,WV
2021,54,3,Beer,38533000.0,1733985,151627,1.1436,4.0,136154,1.2735,5.0,7.0,0.048,1849584,11436,12735,48.0,,,WV
2021,54,4,All beverages,,2772251,151627,1.8283,10.0,136154,2.0361,10.0,,,2770507,18283,20361,,,,WV
2021,55,1,Spirits,17997306.0,7396893,492765,1.5011,1.0,438601,1.6865,1.0,1.0,0.376,6766987,15011,16865,376.0,,,WI
2021,55,2,Wine,16009922.0,2065280,492765,0.4191,5.0,438601,0.4709,5.0,1.0,0.118,1889171,4191,4709,118.0,,,WI
2021,55,3,Beer,136617000.0,6147765,492765,1.2476,3.0,438601,1.4017,3.0,7.0,0.048,6557616,12476,14017,48.0,,,WI
2021,55,4,All beverages,,15609938,492765,3.1678,2.0,438601,3.559,2.0,,,15213774,31678,35590,,,,WI
2021,56,1,Spirits,1696449.0,697241,47991,1.4528,2.0,42489,1.641,2.0,6.0,0.358,607329,14528,16410,358.0,,,WY
2021,56,2,Wine,1179692.0,152180,47991,0.3171,7.0,42489,0.3582,7.0,6.0,0.118,139204,3171,3582,118.0,,,WY
